neighborhood,neighborhood_latitude,neighborhood_longitude,venue_name,venue_id,venue_rating,venue_category,venue_address,venue_city,venue_latitude,venue_longitude
Los Feliz,34.105410000000056,-118.28923999999996,Blackstone Optometry,4bedb5cb2c082d7fbf602f42,,Eye Doctor,2109 Hillhurst Ave (at Ambrose Ave),"Los Angeles, CA 90027",34.11028882179142,-118.28758606451268
Los Feliz,34.105410000000056,-118.28923999999996,"No Tooth Left Behind (E.T. Nagamatsu, D.D.S.)",4e1b486588777d13d0438640,,Dentist's Office,"Los Angeles, CA",United States,34.10085480613957,-118.2873976200954
Los Feliz,34.105410000000056,-118.28923999999996,Big Bar,4cb11c721463a143c913a3a9,,Cocktail Bar,1927 Hillhurst Ave (Clarissa),"Los Angeles, CA 90027",34.10623358069869,-118.28762733786607
Los Feliz,34.105410000000056,-118.28923999999996,Ye Rustic Inn,431e2d80f964a52080271fe3,,Dive Bar,1831 Hillhurst Ave (at Russell Ave),"Los Angeles, CA 90027",34.10437166645735,-118.28778896592065
Los Feliz,34.105410000000056,-118.28923999999996,Dojo 2.0,4fd2f431e4b07b066208bf37,,Speakeasy,"Los Angeles, CA 90027",United States,34.104254,-118.290074
Los Feliz,34.105410000000056,-118.28923999999996,The Drawing Room,42a39200f964a520ef241fe3,,Dive Bar,1800 Hillhurst Ave (at Melbourne Ave),"Los Angeles, CA 90027",34.103692755276235,-118.28708737355588
Los Feliz,34.105410000000056,-118.28923999999996,Whiskey Wednesdays,4c7f2625e4b06dcbab7346d7,,Pub,"Los Feliz, CA",United States,34.102266,-118.290351
Los Feliz,34.105410000000056,-118.28923999999996,Vinoteca Farfalla,4a1199d0f964a5202a771fe3,,Wine Bar,1968 Hillhurst Ave (at Finley Ave),"Los Angeles, CA 90027",34.10738119504032,-118.2872984059196
Los Feliz,34.105410000000056,-118.28923999999996,The Study,5443103f498e1ab597e1aaf1,,Bar,1741 N Vermont Ave,"Los Angeles, CA 90027",34.102791815234134,-118.29189005334827
Los Feliz,34.105410000000056,-118.28923999999996,Rockwell Table and Stage,4ba478e2f964a520389f38e3,,Bar,1714 N Vermont Ave (at Hollywood Blvd),"Los Angeles, CA 90027",34.102216168960894,-118.29152179229968
Los Feliz,34.105410000000056,-118.28923999999996,Danger Mouse's Secret Lair,4cb210121168a09397313823,,Speakeasy,"Los Angeles, CA 90027",United States,34.107668,-118.291965
Los Feliz,34.105410000000056,-118.28923999999996,Greenwood Estate,4d75c895ec646dcbfa02f210,,Speakeasy,4608 Greenwood Pl (vermont),"Los Angeles, CA 90027",34.10843368333333,-118.29073168333333
Los Feliz,34.105410000000056,-118.28923999999996,Ravish Me Red,50eb9e04e4b0092e19b2a0fc,,Speakeasy,4657 Melbourne Ave (Vermont Avenue),"Los Angeles, CA 90027",34.10372584908233,-118.29175366700349
Los Feliz,34.105410000000056,-118.28923999999996,Calavasfest,50cd507fe4b0bc9a5b42c838,,Lounge,"Los Angeles, CA 90027",United States,34.102015,-118.289244
Los Feliz,34.105410000000056,-118.28923999999996,The driscol,4bb813937421a5939182c140,,Lounge,California,United States,34.10362,-118.29197287559509
Los Feliz,34.105410000000056,-118.28923999999996,Pattaya Bay Thai Restaurant,4a87b7e0f964a520db0420e3,,Thai Restaurant,1727 N Vermont Ave (at Kingswell Ave),"Los Angeles, CA 90027",34.1026245424214,-118.29210701354236
Los Feliz,34.105410000000056,-118.28923999999996,Nox,5879c60f0923920c212776c7,,Nightclub,1714 N Vermont Ave,"Los Angeles, CA 90027",34.102292,-118.291579
Los Feliz,34.105410000000056,-118.28923999999996,Old Sport,56725cde498e75e2e6917d58,,Cocktail Bar,"Los Angeles, CA",United States,34.10185,-118.290517
Los Feliz,34.105410000000056,-118.28923999999996,Puran's Hillhurst,4a1197eff964a52027771fe3,,Mediterranean Restaurant,2064 Hillhurst Ave (btw Price and Ambrose),"Los Angeles, CA 90027",34.10940507135522,-118.28738620171669
Los Feliz,34.105410000000056,-118.28923999999996,Bar Covell,4c1032ff6b7e2d7f9b4f2735,,Wine Bar,4628 Hollywood Blvd (at Rodney Dr),"Los Angeles, CA 90027",34.10001023630875,-118.29015019302717
Los Feliz,34.105410000000056,-118.28923999999996,Salaryman,4af11cfff964a520bde021e3,,Wine Bar,4655 Hollywood Blvd,"Los Angeles, CA 90027",34.100709,-118.290617
Los Feliz,34.105410000000056,-118.28923999999996,Lou Wine Shop & Tastings,540d0f73498ebb802de54cc2,,Wine Shop,1911 Hillhurst Ave (Franklin),"Los Angeles, CA 90027",34.10582201321357,-118.28787499611914
Los Feliz,34.105410000000056,-118.28923999999996,Bank of America,4b69f579f964a5204abe2be3,,Bank,4510 Franklin Ave (At Hillhurst Ave),"Los Angeles, CA 90027",34.10517150114428,-118.28781726207376
Los Feliz,34.105410000000056,-118.28923999999996,For Pets Only,49de9188f964a52083601fe3,,Pet Store,1903 Hillhurst Ave (Franklin),"Los Angeles, CA 90027",34.10557020535555,-118.28767521514285
Los Feliz,34.105410000000056,-118.28923999999996,Celebrity Cleaners,4b2b2e57f964a520e5b424e3,,Laundry Service,1857 Hillhurst Ave (Russell),"Los Angeles, CA 90027",34.104725535923265,-118.28770533391219
Los Feliz,34.105410000000056,-118.28923999999996,7-Eleven,4a6d6c65f964a520bbd21fe3,,Convenience Store,4650 Franklin Ave (at Vermont Ave.),"Los Angeles, CA 90027",34.1052314,-118.2913489
Los Feliz,34.105410000000056,-118.28923999999996,Scout Classic,5c2d611fa92d98002cbe0001,,Boutique,"Los Angeles, CA 90027",United States,34.104604,-118.291422
Los Feliz,34.105410000000056,-118.28923999999996,Box Brothers,4c16bdadcd4bc9b699e84eeb,,Paper / Office Supplies Store,1920 Hillhurst Ave,"Los Angeles, CA 90027",34.106083351995814,-118.28743998817146
Los Feliz,34.105410000000056,-118.28923999999996,Mr. Incognito Tattoo,4d7d5c8e86cfa143ee79dca0,,Tattoo Parlor,4714 Franklin Ave,"Los Angeles, CA 90027",34.105393042529975,-118.292265
Los Feliz,34.105410000000056,-118.28923999999996,Otherwild,5795570c498ea4119c903ece,,Boutique,1768 N Vermont Ave,"Los Angeles, CA 90027",34.103240198308804,-118.29170409836884
Los Feliz,34.105410000000056,-118.28923999999996,Albertsons,4a6e8db5f964a520e4d41fe3,,Grocery Store,2035 Hillhurst Ave (at Ambrose Ave),"Los Angeles, CA 90027",34.1087813599933,-118.28793838622914
Los Feliz,34.105410000000056,-118.28923999999996,Skylight Part Deux Arts Annex,4db4b3bb43a1369cb5c09e7a,,Bookstore,1814 N Vermont Ave,"Los Angeles, CA 90027",34.10405067367735,-118.29161689838782
Los Feliz,34.105410000000056,-118.28923999999996,Squaresville,4a9497cff964a520152220e3,,Thrift / Vintage Store,1800 N Vermont Ave,"Los Angeles, CA 90027",34.10373328606287,-118.2918102135684
Los Feliz,34.105410000000056,-118.28923999999996,Y-Que Trading Post,4b49d3f9f964a5203d7426e3,,Boutique,1770 N Vermont Ave (at Melbourne Ave),"Los Angeles, CA 90027",34.1033444303326,-118.29171639036105
Los Feliz,34.105410000000056,-118.28923999999996,New Hope @ New Hampshire,4c786670a8683704b0510d4d,,Church,1733 N New Hampshire Ave,"Los Angeles, CA 90027",34.10295364275022,-118.29347255259245
Los Feliz,34.105410000000056,-118.28923999999996,Skylight Books,4a0871e0f964a520c9731fe3,,Bookstore,1818 N Vermont Ave (at Franklin Ave),"Los Angeles, CA 90027",34.10423353683364,-118.29164733347936
Los Feliz,34.105410000000056,-118.28923999999996,Western Diagnosis & Repair,4b8d6be7f964a520b4fa32e3,,Automotive Shop,2000 Hillhurst Ave (at Finley Ave),"Los Angeles, CA 90027",34.10797,-118.287366
Los Feliz,34.105410000000056,-118.28923999999996,Cap N' Cork Junior Market,43f0b530f964a5207c2f1fe3,,Wine Shop,1674 Hillhurst Ave (at Prospect Ave),"Los Angeles, CA 90027",34.101755323647886,-118.28722510494785
Los Feliz,34.105410000000056,-118.28923999999996,Kingswell,52e8742511d2e4f9b7590a34,,Board Shop,4651 Kingswell Ave,"Los Angeles, CA 90027",34.102759067986575,-118.29136546254725
Los Feliz,34.105410000000056,-118.28923999999996,Half Off Clothing Store,4de944e8d1648c9796486536,,Clothing Store,1748 N Vermont Ave (at Kingswell Ave.),"Los Angeles, CA 90027",34.10274684101625,-118.2917038323391
Los Feliz,34.105410000000056,-118.28923999999996,Rite Aid,4b4d1819f964a520b8ca26e3,,Pharmacy,1637 N Vermont Ave (at Hollywood Blvd),"Los Angeles, CA 90027",34.101171239048874,-118.29266891636507
Los Feliz,34.105410000000056,-118.28923999999996,Vermont Car Wash,4bd30a8941b9ef3bfd18ffe5,,Automotive Shop,1666 N Vermont Ave (Prospect),"Los Angeles, CA 90027",34.10167182823627,-118.29139238044824
Los Feliz,34.105410000000056,-118.28923999999996,Bank of America,4b9cae54f964a5200f7636e3,,Bank,1715 N Vermont Ave,"Los Angeles, CA 90027",34.10222185176397,-118.2919174944392
Lynwood,33.927830000000036,-118.19926999999996,Knights of Columbus,4fd15edee4b03d97fdabfec4,,General Entertainment,Imperial Hwy,"Lynwood, CA 90280",33.928606878087265,-118.19499817769788
Lynwood,33.927830000000036,-118.19926999999996,Internet Cafe,4e4d8d9945dd43452b103c8a,,Concert Hall,"Lynwood, CA 90262",United States,33.931676,-118.19960000699727
Lynwood,33.927830000000036,-118.19926999999996,verbum dei,501de4fce4b004c545f2b7a0,,General Entertainment,"Lynwood, CA 90262",United States,33.925079345703125,-118.19488525390625
Lynwood,33.927830000000036,-118.19926999999996,Starbucks,4fd99b55e4b04149bc6aa277,,Coffee Shop,3801 MARTIN LUTHER KING JR BLVD,"Lynwood, CA 90262",33.9282,-118.19876
Lynwood,33.927830000000036,-118.19926999999996,7-Eleven,4ec9d6d229c22cc60f28435b,,Convenience Store,3791 Martin Luther King Jr Blvd (at Carson Dr),"Lynwood, CA 90262",33.9285897,-118.1997913
Lynwood,33.927830000000036,-118.19926999999996,Sesame Teriyaki,4f325f8819836c91c7d167be,,Food,3831 Martin Luther King Jr Blvd,"Lynwood, CA 90262",33.927722,-118.197959
Lynwood,33.927830000000036,-118.19926999999996,Fish Pepper Restaurant,552c2ac7498ea8a3d799d5a2,,Seafood Restaurant,3837 Martin Luther King Jr Blvd,"Lynwood, CA 90262",33.92814756478249,-118.19735732280542
Lynwood,33.927830000000036,-118.19926999999996,Piara Pizza,4dc0d59fd16455f8321ba6f1,,Pizza Place,3831 Martin Luther King Jr Blvd,"Lynwood, CA 90262",33.927894830703735,-118.19743037223816
Lynwood,33.927830000000036,-118.19926999999996,California Teriyaki Grill,4e2dc36aa809f1b16427c4b3,,Asian Restaurant,3831 Martin Luther King Jr Blvd (Bullis Rd.),"Lynwood, CA 90262",33.928662,-118.19768543
Lynwood,33.927830000000036,-118.19926999999996,"3801-01 martin luther king blvd, lynwood",4fd949c8e4b0a8dbd1ff6c7c,,Coffee Shop,3801-01 Martin Luther King Jr Blvd (Bullis),"Lynwood, CA 90262",33.9257369468942,-118.19818558644396
Lynwood,33.927830000000036,-118.19926999999996,Hong Kong Express,4db77c2f4df0ded98ba9f510,,Asian Restaurant,"Lynwood, CA 90262",United States,33.9283585097278,-118.19722594269065
Lynwood,33.927830000000036,-118.19926999999996,Tacos Los Compadres,4dd59bb4b0fb8af380598f83,,Taco Place,3837 Martin Luther King Jr Blvd #106 (Bullis Rd.),"Lynwood, CA 90262",33.92816465,-118.19728823
Lynwood,33.927830000000036,-118.19926999999996,Bbq,4f73a259e4b0da86fc8aaa20,,BBQ Joint,"Los Angeles, CA 90059",United States,33.928572717165046,-118.20457736314346
Lynwood,33.927830000000036,-118.19926999999996,Toms Burgers #5,4d2f579294013704fd83eeda,,Burger Joint,3636 E Imperial Hwy (at Martin Luther King Jr. Blvd.),"Lynwood, CA 90262",33.931757333988,-118.20293425713199
Lynwood,33.927830000000036,-118.19926999999996,St. Francis Medical Center,4c7c0717566db60c357c4c0e,,Hospital,3630 E Imperial Hwy,"Lynwood, CA 90262",33.93083924,-118.20346746
Lynwood,33.927830000000036,-118.19926999999996,Tamaleria Maria's,4c8bcbc1cf3ea143c01bef51,,Mexican Restaurant,"Lynwood, CA 90262",United States,33.931963,-118.1956849
Lynwood,33.927830000000036,-118.19926999999996,Starbucks Coffee,4e4dd0b5bd41b76bef9390d6,,Coffee Shop,4181 Tweedy Blvd,"South Gate, CA 90280",33.931554120091604,-118.19943654261142
Lynwood,33.927830000000036,-118.19926999999996,Dr Michael B Scott M.D.,53694d97498e7b1ddd7d5517,,Doctor's Office,"Lynwood, CA",United States,33.929822,-118.201412
Lynwood,33.927830000000036,-118.19926999999996,St Francis Medical Center Emergency,4d37b17d9516236a1a8c8f51,,Emergency Room,California,United States,33.929705431502676,-118.20241928100586
Lynwood,33.927830000000036,-118.19926999999996,Dr Dakak,4df26f0e7d8b18e1722b3597,,Doctor's Office,Martin luther king,"Lynwood, CA",33.928599,-118.200117
Lynwood,33.927830000000036,-118.19926999999996,Imperial Medical Plaza (Dr. K),4ef2366de5fad15c79a99fbf,,Doctor's Office,"Lynwood, CA 90262",United States,33.93158195595622,-118.20182989922965
Lynwood,33.927830000000036,-118.19926999999996,Dr. Arthur Edelstein,4f68b361e4b0c15ca3d03364,,Doctor's Office,California,United States,33.92860256879047,-118.2002876445921
Lynwood,33.927830000000036,-118.19926999999996,LabCorp,59236decbfc6d01959d69339,,Medical Lab,3680 Imperial Hwy Ste 320,"Lynwood, CA 90262",33.93143,-118.20169
Lynwood,33.927830000000036,-118.19926999999996,St. Francis Medical Center,4b86b498f964a5207d9731e3,,Hospital,3630 East Imperial Highway,California,33.930156303654464,-118.20270383740412
Lynwood,33.927830000000036,-118.19926999999996,St Francis Mobile Unit,4f270e7ee4b0c41c5533e70e,,Doctor's Office,3630 E Imperial Hwy,"Lynwood, CA 90262",33.92971986821523,-118.20426320628432
Lynwood,33.927830000000036,-118.19926999999996,Quest diagnostics,4e04a41981307f7a633b9da2,,Medical Lab,3737 Martin Luther King Jr Blvd #333 (Bullis),"Lynwood, CA 90262",33.928863304871356,-118.20051041555826
Lynwood,33.927830000000036,-118.19926999999996,St Francis Leavey Peds Clinic,4c7d7741d598a093cff8c262,,Doctor's Office,3628 E Imperial Hwy #303,"Lynwood, CA 90262",33.930856072458056,-118.20312081288128
Lynwood,33.927830000000036,-118.19926999999996,Applecare MG,4c58328b30d82d7f297adb62,,Doctor's Office,11215 Martin Luther King Blvd. (Imperial Hwy),"Lynwood, CA 90262",33.93093740042507,-118.2017670669027
Lynwood,33.927830000000036,-118.19926999999996,St Francis Medical Center,4cd31c242561a35d1e922fdd,,Hospital,3630 E Imperial Hwy,"Lynwood, CA 90262",33.930369649789576,-118.20246393324813
Lynwood,33.927830000000036,-118.19926999999996,Saint Francis Cce Office,4f432754e4b0f9c0eb5b547c,,Hospital,"Lynwood, CA 90262",United States,33.929783325217045,-118.20263529339358
Lynwood,33.927830000000036,-118.19926999999996,Dusk To Dawn URGENT CARE,4f959dc1e4b04c0ca0a44c00,,Urgent Care Center,"Lynwood, CA 90262",United States,33.93150678153383,-118.20143005675855
Lynwood,33.927830000000036,-118.19926999999996,Dr. Penelope Velasco-Simbala M.D./ OBGYN,4e49682e18a83cda37cf48e1,,Doctor's Office,California,United States,33.93141555786133,-118.20169067382812
Lynwood,33.927830000000036,-118.19926999999996,Dr. Yan's Office,5155d4d8e4b0353562808c01,,Doctor's Office,"Lynwood, CA",United States,33.93057882867561,-118.2017670669027
Lynwood,33.927830000000036,-118.19926999999996,Hyshaw's Office,4fb576d5e4b005ad5a029623,,Doctor's Office,"Lynwood, CA 90262",United States,33.93072509765625,-118.20195770263672
Lynwood,33.927830000000036,-118.19926999999996,Dr Harding Young,4fce4456e4b044b22a20df68,,Doctor's Office,3628 E Imperial Hwy Ste 301,"Lynwood, CA 90262",33.92978707742674,-118.20328646039378
Lynwood,33.927830000000036,-118.19926999999996,Universal Care Dental Center Lynwood,4d66dbb6485ab1f7afc46e49,,Dentist's Office,3680 E Imperial Hwy Ste 100,"Lynwood, CA 90262",33.93187194763487,-118.20158999385819
Lynwood,33.927830000000036,-118.19926999999996,LYNWOOD MEDICAL BLDG,4df6865f52b10928a7e5a58d,,Medical Center,"Lynwood, CA",United States,33.93111492569706,-118.2020860056109
Lynwood,33.927830000000036,-118.19926999999996,Western Dental & Orthodontics,596e4ff90d2be7101e7e0ce4,,Dentist's Office,3680 E. Imperial Hwy.,"Lynwood, CA 90262",33.93182237,-118.20110225
Lynwood,33.927830000000036,-118.19926999999996,CVS pharmacy,4b9d7a3cf964a5204aaf36e3,,Pharmacy,3800 Martin Luther King Jr Blvd,"Lynwood, CA 90262",33.927563,-118.198456
Lynwood,33.927830000000036,-118.19926999999996,Superior Grocers,4c2d0ad63a4d0f477b30e386,,Supermarket,3831 Martin Luther King Jr Blvd,"Lynwood, CA 90262",33.9287608569085,-118.19745703530542
Lynwood,33.927830000000036,-118.19926999999996,AT&T,5761c70b498e111b3b232694,,Mobile Phone Shop,3801 Martin Luther King Jr Blvd Ste 2,"Lynwood, CA 90262",33.92845561971052,-118.19874332108157
Lynwood,33.927830000000036,-118.19926999999996,Chase Bank,4b623d20f964a520fe3d2ae3,,Bank,3840 Martin Luther King Jr Blvd,"Lynwood, CA 90262",33.927221,-118.197585
Lynwood,33.927830000000036,-118.19926999999996,Natalies Nails,4dcc4c4745ddfe3daf4bf448,,Salon / Barbershop,"Lynwood, CA",United States,33.92805,-118.19729089736595
Lynwood,33.927830000000036,-118.19926999999996,Superior Laundry Mat,4c620ba6de1b2d7fc98ce170,,Laundry Service,3816 Le Sage St (Martin Luther King),"Lynwood, CA 90262",33.92929596312946,-118.1983455265508
Lynwood,33.927830000000036,-118.19926999999996,Farmers Insurance,564500c8498edf3cd0e198e9,,Insurance Office,11614 Atlantic Ave,"Lynwood, CA 90262",33.9235,-118.2007
Lynwood,33.927830000000036,-118.19926999999996,Ross Nails,4f78d1e5e4b05c37fcccab0c,,Nail Salon,3638 E Imperial Hwy,"Lynwood, CA 90262",33.931373,-118.202422
Lynwood,33.927830000000036,-118.19926999999996,Gatewood Liquors,4b5f8f49f964a520a7c129e3,,Convenience Store,3881 E Imperial Hwy (Alexander Ave),"Lynwood, CA 90262",33.932139105072295,-118.19575219368268
Lynwood,33.927830000000036,-118.19926999999996,Matrix Tires,4b82c4f6f964a520aee330e3,,Automotive Shop,3861 E Imperial Hwy (Alexander Ave.),"Lynwood, CA 90262",33.93200397491455,-118.19622874259949
Lynwood,33.927830000000036,-118.19926999999996,U.S. Bank ATM,4cfefc2e66ee9eb09f0ba74e,,ATM,3645 E Imperial Hwy,"Lynwood, CA 90262",33.93182536050353,-118.20253818933205
Manchester Square,34.563465100857506,-118.05045625179687,Dragon Han Martial Arts,4f025fe7b6346feaef327903,,Martial Arts Dojo,4621 E Avenue S,"Palmdale, CA 93552",34.55960877962171,-118.0465819253876
Manchester Square,34.563465100857506,-118.05045625179687,Mi Ranchito Restaurant,4bc257f4abf49521736ec293,,Mexican Restaurant,4621 E Avenue S,"Palmdale, CA 93552",34.55923202365932,-118.04701759203803
Manchester Square,34.563465100857506,-118.05045625179687,Brunelle Painting,524d90c08bbd21e19f1e8163,,Construction & Landscaping,37311 47th St E Spc 117,"Palmdale, CA 93552",34.5607439,-118.0464469
Manchester Square,34.563465100857506,-118.05045625179687,Eastside Barbershop,4fef508ce4b0f5b9d834d901,,Salon / Barbershop,"Palmdale, CA 93552",United States,34.559226616125954,-118.0468163267897
Manchester Square,34.563465100857506,-118.05045625179687,Club nails spa,50e7355fe4b01d00ef9275b2,,Nail Salon,"Palmdale, CA 93552",United States,34.559732,-118.048095
Manchester Square,34.563465100857506,-118.05045625179687,AutoZone,4c426797af052d7f46fe7e79,,Automotive Shop,37251 47th St E,"Palmdale, CA 93552",34.559641,-118.045738
Mar Vista,34.004680000000064,-118.42913,Bowlero Mar Vista,54f4c594498ef44bc29ba874,,Bowling Alley,12125 Venice Blvd (Grand View Blvd),"Los Angeles, CA 90066",34.00538,-118.43108
Mar Vista,34.004680000000064,-118.42913,Mar Vista Art Walk,5750fa88498e36899367d695,,Art Gallery,"Los Angeles, CA",United States,34.004699,-118.431191
Mar Vista,34.004680000000064,-118.42913,Venice And La Brea Fair,4d968d3c942ba0930ef0568c,,Theme Park,venice,"Los Angeles, CA 90019",34.00454888870048,-118.42784215351732
Mar Vista,34.004680000000064,-118.42913,The Confessional,4ea8cc76b8f7d2a5219ff245,,Rock Club,"Los Angeles, CA",United States,34.004725,-118.428122
Mar Vista,34.004680000000064,-118.42913,WSR Creative,4b858b1ef964a520796431e3,,Performing Arts Venue,12023 Venice Blvd Ste A (Mountain View),"Los Angeles, CA 90066",34.006124,-118.429914
Mar Vista,34.004680000000064,-118.42913,Top Tomato Market,51e0d0b5498e13baedfdc699,,Music Venue,3815 Grand View Blvd,"Los Angeles, CA 90066",34.00430986973097,-118.43112216401828
Mar Vista,34.004680000000064,-118.42913,Timewarp Music,4aef9872f964a52076d921e3,,Music Store,12257 Venice Blvd (Centinela),"Los Angeles, CA 90066",34.00456649174647,-118.4325154358929
Mar Vista,34.004680000000064,-118.42913,Bucks Boys Productions,4bcf4922caff9521a8deccf0,,General Entertainment,3900 Grand View Blvd,"Los Angeles, CA 90066",34.00285574204604,-118.4293532884778
Mar Vista,34.004680000000064,-118.42913,Grand View Fine Art Studios,51990c9f498efc427de48f3c,,Art Gallery,"Los Angeles, CA",United States,34.002902,-118.430157
Mar Vista,34.004680000000064,-118.42913,Sonia K Fine Paintings,4d2e3e00ad3a8cfaa64d92bd,,General Entertainment,California,United States,34.010768,-118.43099
Mar Vista,34.004680000000064,-118.42913,Mar Vista,50fe2c62e4b08ca15097e39c,,Bowling Alley,"Los Angeles, CA 90066",United States,34.00671951957617,-118.42700033833894
Mar Vista,34.004680000000064,-118.42913,His Room,4e6d3dd852b1d151b788b986,,Arcade,12225 Pacific Ave (Grand View),"Los Angeles, CA 90066",34.003875,-118.431852
Mar Vista,34.004680000000064,-118.42913,GaryDunkel.com,4f43258ce4b058e77c4e07cf,,General Entertainment,"Los Angeles, CA 90066",United States,34.007436,-118.429665
Mar Vista,34.004680000000064,-118.42913,Rich Eames Recording studio,514ca2fce4b0130bca79f3e0,,Music Venue,"Los Angeles, CA",United States,34.00695,-118.431018
Mar Vista,34.004680000000064,-118.42913,"On Set : ""Fine Line""",50ba2bbee4b048d44588098a,,Movie Theater,3825 McLaughlin Ave,"Los Angeles, CA 90066",34.00734993713105,-118.42440235148047
Mar Vista,34.004680000000064,-118.42913,ChalkLA,4d392d55bb0d721eab1d5be3,,Art Gallery,12513 Venice Blvd,"Los Angeles, CA 90066",34.00326763240476,-118.43510942901142
Mar Vista,34.004680000000064,-118.42913,Fu Studio,4e2779cfc65ba11f4c5335e3,,General Entertainment,Washington Pl (Centinela),"Los Angeles, CA 90056",33.99995415023944,-118.42970057678241
Mar Vista,34.004680000000064,-118.42913,MarVista Entertainment,4b9fd3d7f964a520494237e3,,General Entertainment,Venice Boulevard,"Los Angeles, CA",34.00323851666667,-118.43516481666667
Mar Vista,34.004680000000064,-118.42913,Bubblemania and Company,5051a64a45b0242074a7190e,,Event Service,12405 Venice Blvd #384,"Los Angeles, CA 90066",34.0039589,-118.434114
Mar Vista,34.004680000000064,-118.42913,Uprise MMA,58d0a8bd5804ea0e728c0f4c,,Martial Arts Dojo,12015 Venice Blvd,"Los Angeles, CA 90066",34.00606938294186,-118.42934590434814
Mar Vista,34.004680000000064,-118.42913,Light On Lotus,57d58e3f498e3a1f847aef8e,,Yoga Studio,"Los Angeles, CA",United States,34.004719,-118.431202
Mar Vista,34.004680000000064,-118.42913,Machatz Urban Self-Defense,4d773bdd9054a09032bf3523,,Martial Arts Dojo,12466 W Washington Blvd (Centinela),"Los Angeles, CA 90066",34.00416448264851,-118.42937093165598
Mar Vista,34.004680000000064,-118.42913,Bryan Hawkins Kenpo Karate,4bae644bf964a52039ac3be3,,Martial Arts Dojo,12243 Venice Blvd (Grand View),"Los Angeles, CA 90066",34.004819220908416,-118.43198232654422
Mar Vista,34.004680000000064,-118.42913,Mar Vista Farmers Market,4ae49e22f964a5205e9c21e3,,Farmers Market,Venice Bl (Grand View Bl),"Los Angeles, CA 90066",34.00431300209426,-118.43072856616463
Mar Vista,34.004680000000064,-118.42913,Atmosphere Cafe,49e4de7df964a52061631fe3,,Café,12034 Venice Blvd (at Inglewood Blvd),"Los Angeles, CA 90066",34.00553146103727,-118.42977211532707
Mar Vista,34.004680000000064,-118.42913,Sunny Grill,4a4bc571f964a520b3ac1fe3,,American Restaurant,12035 Venice Blvd,"Los Angeles, CA 90066",34.005720688579025,-118.43012547931265
Mar Vista,34.004680000000064,-118.42913,Taco Bell,4bd653bf4e32d13aeb92c280,,Fast Food Restaurant,12011 Venice Blvd (at Inglewood Blvd),"Los Angeles, CA 90066",34.00624811907566,-118.42949733438886
Mar Vista,34.004680000000064,-118.42913,Little Fatty,582fcf70d0bb3e21436eaa12,,Taiwanese Restaurant,3809 Grand View Blvd,"Los Angeles, CA 90066",34.004483248917595,-118.43111221578918
Mar Vista,34.004680000000064,-118.42913,Yum Yum Donuts,4b14a841f964a52065a523e3,,Donut Shop,12201 Venice Blvd (Grand View),"Los Angeles, CA 90066",34.0050715710632,-118.43165839506577
Mar Vista,34.004680000000064,-118.42913,B-Bee Crepe & Boba,5a7fc08ccf72a034478c98ee,,Bubble Tea Shop,3760 S Centinela Ave,"Los Angeles, CA 90066",34.004971,-118.433387
Mar Vista,34.004680000000064,-118.42913,Asame Greek,4b9df286f964a520d5c336e3,,Greek Restaurant,3987 East Blvd,"Los Angeles, CA 90066",34.003926,-118.423727
Mar Vista,34.004680000000064,-118.42913,Sanuki Sandou,4ec9a4159adf9c7bf59e3371,,Noodle House,3760 S Centinela Ave,"Los Angeles, CA 90066",34.00487292497546,-118.43359485387454
Mar Vista,34.004680000000064,-118.42913,Misasa,4ac0fffff964a5205c9520e3,,Japanese Restaurant,3760 S Centinela Ave (Venice Blvd.),"Los Angeles, CA 90066",34.00491463562897,-118.43353746776525
Mar Vista,34.004680000000064,-118.42913,The Mv Grab N Go,5934423e4febd547be4e70a0,,Café,12226 Venice Blvd,"Los Angeles, CA 90066",34.00437516479464,-118.43190526727211
Mar Vista,34.004680000000064,-118.42913,Santouka,4a7f29bdf964a52016f31fe3,,Japanese Restaurant,3760 S Centinela Ave (at Venice Blvd),"Los Angeles, CA 90066",34.004943355454834,-118.43350787309546
Mar Vista,34.004680000000064,-118.42913,The Mar Vista,5855a2e47a8f0447a80dc5f7,,Seafood Restaurant,12249 Venice Blvd,"Los Angeles, CA 90066",34.00448933190022,-118.43210850586061
Mar Vista,34.004680000000064,-118.42913,El Sazón Oaxaqueño,4c1a7ba4eac020a1e75743c2,,Mexican Restaurant,3988-3998 Grand View Blvd,"Los Angeles, CA 90066",34.000846839537786,-118.42796930202233
Mar Vista,34.004680000000064,-118.42913,Mitsuwa Food Court,577aa9d138fae70f0989f676,,Food Court,"Los Angeles, CA",United States,34.005024,-118.433294
Mar Vista,34.004680000000064,-118.42913,Jack in the Box,4b521cf5f964a520e76827e3,,Fast Food Restaurant,12403 Washington Pl,"Los Angeles, CA 90066",33.99958,-118.4307851
Mar Vista,34.004680000000064,-118.42913,Canela Cocina Latina,580cfcdd38fa3e2340952eac,,Mexican Restaurant,12326 Venice Blvd,"Los Angeles, CA 90066",34.003769,-118.433017
Mar Vista,34.004680000000064,-118.42913,Hannosuke,4fd631d4e4b070e01f42058f,,Japanese Restaurant,3760 S Centinela Ave,"Los Angeles, CA 90066",34.00486563421636,-118.43360367585188
